"";"workerid";"proliferate.condition";"X0";"X1";"failed_audio";"failed_images";"failed_video";"internal_node_id";"response";"rt";"sequence_id";"same_mirror_normal";"stimulus";"success";"time_elapsed";"timeout";"trial_index";"trial_type";"view_history";"error"
"173";12;"condition1";"";"";"";"";"";"0.0-6.0-0.40";"";"";"0";"";"img2/french/12.jpg";"";103752;"";172;"image-keyboard-response";"";""
"174";12;"condition1";"";"";"";"";"";"0.0-6.0-1.40";"";"";"1";"";"+";"";104064;"";173;"html-keyboard-response";"";""
"175";12;"condition1";"";"";"";"";"";"0.0-6.0-2.40";"";"";"2";"";"img2/Mfrench/12.jpg";"";104283;"";174;"image-keyboard-response";"";""
"176";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.40";"d";"388";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";104671;"";175;"html-keyboard-response";"";""
"177";12;"condition1";"";"";"";"";"";"0.0-6.0-0.41";"";"";"0";"";"img2/faces/2.jpg";"";104887;"";176;"image-keyboard-response";"";""
"178";12;"condition1";"";"";"";"";"";"0.0-6.0-1.41";"";"";"1";"";"+";"";105209;"";177;"html-keyboard-response";"";""
"179";12;"condition1";"";"";"";"";"";"0.0-6.0-2.41";"";"";"2";"";"img2/faces/2.jpg";"";105426;"";178;"image-keyboard-response";"";""
"180";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.41";"s";"293";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";105720;"";179;"html-keyboard-response";"";""
"181";12;"condition1";"";"";"";"";"";"0.0-6.0-0.42";"";"";"0";"";"img2/tools/10.jpg";"";105925;"";180;"image-keyboard-response";"";""
"182";12;"condition1";"";"";"";"";"";"0.0-6.0-1.42";"";"";"1";"";"+";"";106231;"";181;"html-keyboard-response";"";""
"183";12;"condition1";"";"";"";"";"";"0.0-6.0-2.42";"";"";"2";"";"img2/tools/14.jpg";"";106449;"";182;"image-keyboard-response";"";""
"184";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.42";"d";"237";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";106687;"";183;"html-keyboard-response";"";""
"185";12;"condition1";"";"";"";"";"";"0.0-6.0-0.43";"";"";"0";"";"img2/french/3.jpg";"";106903;"";184;"image-keyboard-response";"";""
"186";12;"condition1";"";"";"";"";"";"0.0-6.0-1.43";"";"";"1";"";"+";"";107214;"";185;"html-keyboard-response";"";""
"187";12;"condition1";"";"";"";"";"";"0.0-6.0-2.43";"";"";"2";"";"img2/french/4.jpg";"";107432;"";186;"image-keyboard-response";"";""
"188";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.43";"d";"775";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";108207;"";187;"html-keyboard-response";"";""
"189";12;"condition1";"";"";"";"";"";"0.0-6.0-0.44";"";"";"0";"";"img2/jap/14.jpg";"";108427;"";188;"image-keyboard-response";"";""
"190";12;"condition1";"";"";"";"";"";"0.0-6.0-1.44";"";"";"1";"";"+";"";108736;"";189;"html-keyboard-response";"";""
"191";12;"condition1";"";"";"";"";"";"0.0-6.0-2.44";"";"";"2";"";"img2/jap/14.jpg";"";108939;"";190;"image-keyboard-response";"";""
"192";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.44";"s";"301";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";109240;"";191;"html-keyboard-response";"";""
"193";12;"condition1";"";"";"";"";"";"0.0-6.0-0.45";"";"";"0";"";"img2/tools/11.jpg";"";109454;"";192;"image-keyboard-response";"";""
"194";12;"condition1";"";"";"";"";"";"0.0-6.0-1.45";"";"";"1";"";"+";"";109767;"";193;"html-keyboard-response";"";""
"195";12;"condition1";"";"";"";"";"";"0.0-6.0-2.45";"";"";"2";"";"img2/tools/11.jpg";"";109968;"";194;"image-keyboard-response";"";""
"196";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.45";"s";"614";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";110583;"";195;"html-keyboard-response";"";""
"197";12;"condition1";"";"";"";"";"";"0.0-6.0-0.46";"";"";"0";"";"img2/false/6.jpg";"";110788;"";196;"image-keyboard-response";"";""
"198";12;"condition1";"";"";"";"";"";"0.0-6.0-1.46";"";"";"1";"";"+";"";111100;"";197;"html-keyboard-response";"";""
"199";12;"condition1";"";"";"";"";"";"0.0-6.0-2.46";"";"";"2";"";"img2/false/5.jpg";"";111316;"";198;"image-keyboard-response";"";""
"200";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.46";"d";"283";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";111599;"";199;"html-keyboard-response";"";""
"201";12;"condition1";"";"";"";"";"";"0.0-6.0-0.47";"";"";"0";"";"img2/Mjap/1.jpg";"";111814;"";200;"image-keyboard-response";"";""
"202";12;"condition1";"";"";"";"";"";"0.0-6.0-1.47";"";"";"1";"";"+";"";112128;"";201;"html-keyboard-response";"";""
"203";12;"condition1";"";"";"";"";"";"0.0-6.0-2.47";"";"";"2";"";"img2/Mjap/4.jpg";"";112347;"";202;"image-keyboard-response";"";""
"204";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.47";"d";"700";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";113047;"";203;"html-keyboard-response";"";""
"205";12;"condition1";"";"";"";"";"";"0.0-6.0-0.48";"";"";"0";"";"img2/faces/1.jpg";"";113266;"";204;"image-keyboard-response";"";""
"206";12;"condition1";"";"";"";"";"";"0.0-6.0-1.48";"";"";"1";"";"+";"";113577;"";205;"html-keyboard-response";"";""
"207";12;"condition1";"";"";"";"";"";"0.0-6.0-2.48";"";"";"2";"";"img2/faces/4.jpg";"";113781;"";206;"image-keyboard-response";"";""
"208";12;"condition1";"D";"H";"";"";"";"0.0-6.0-3.48";"d";"2266";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";116047;"";207;"html-keyboard-response";"";""
"209";12;"condition1";"";"";"";"";"";"0.0-6.0-0.49";"";"";"0";"";"img2/jap/13.jpg";"";116257;"";208;"image-keyboard-response";"";""
"210";12;"condition1";"";"";"";"";"";"0.0-6.0-1.49";"";"";"1";"";"+";"";116567;"";209;"html-keyboard-response";"";""
"211";12;"condition1";"";"";"";"";"";"0.0-6.0-2.49";"";"";"2";"";"img2/Mjap/13.jpg";"";116785;"";210;"image-keyboard-response";"";""
"212";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.49";"d";"598";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";117383;"";211;"html-keyboard-response";"";""
"213";12;"condition1";"";"";"";"";"";"0.0-6.0-0.50";"";"";"0";"";"img2/false/3.jpg";"";117610;"";212;"image-keyboard-response";"";""
"214";12;"condition1";"";"";"";"";"";"0.0-6.0-1.50";"";"";"1";"";"+";"";117926;"";213;"html-keyboard-response";"";""
"215";12;"condition1";"";"";"";"";"";"0.0-6.0-2.50";"";"";"2";"";"img2/false/3.jpg";"";118144;"";214;"image-keyboard-response";"";""
"216";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.50";"s";"327";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";118472;"";215;"html-keyboard-response";"";""
"217";12;"condition1";"";"";"";"";"";"0.0-6.0-0.51";"";"";"0";"";"img2/jap/10.jpg";"";118676;"";216;"image-keyboard-response";"";""
"218";12;"condition1";"";"";"";"";"";"0.0-6.0-1.51";"";"";"1";"";"+";"";118990;"";217;"html-keyboard-response";"";""
"219";12;"condition1";"";"";"";"";"";"0.0-6.0-2.51";"";"";"2";"";"img2/jap/14.jpg";"";119206;"";218;"image-keyboard-response";"";""
"220";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.51";"d";"322";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";119528;"";219;"html-keyboard-response";"";""
"221";12;"condition1";"";"";"";"";"";"0.0-6.0-0.52";"";"";"0";"";"img2/false/4.jpg";"";119737;"";220;"image-keyboard-response";"";""
"222";12;"condition1";"";"";"";"";"";"0.0-6.0-1.52";"";"";"1";"";"+";"";120049;"";221;"html-keyboard-response";"";""
"223";12;"condition1";"";"";"";"";"";"0.0-6.0-2.52";"";"";"2";"";"img2/false/12.jpg";"";120267;"";222;"image-keyboard-response";"";""
"224";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.52";"d";"436";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";120703;"";223;"html-keyboard-response";"";""
"225";12;"condition1";"";"";"";"";"";"0.0-6.0-0.53";"";"";"0";"";"img2/false/9.jpg";"";120921;"";224;"image-keyboard-response";"";""
"226";12;"condition1";"";"";"";"";"";"0.0-6.0-1.53";"";"";"1";"";"+";"";121232;"";225;"html-keyboard-response";"";""
"227";12;"condition1";"";"";"";"";"";"0.0-6.0-2.53";"";"";"2";"";"img2/false/4.jpg";"";121450;"";226;"image-keyboard-response";"";""
"228";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.53";"d";"349";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";121799;"";227;"html-keyboard-response";"";""
"229";12;"condition1";"";"";"";"";"";"0.0-6.0-0.54";"";"";"0";"";"img2/faces/6.jpg";"";122012;"";228;"image-keyboard-response";"";""
"230";12;"condition1";"";"";"";"";"";"0.0-6.0-1.54";"";"";"1";"";"+";"";122326;"";229;"html-keyboard-response";"";""
"231";12;"condition1";"";"";"";"";"";"0.0-6.0-2.54";"";"";"2";"";"img2/faces/6.jpg";"";122545;"";230;"image-keyboard-response";"";""
"232";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.54";"s";"295";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";122839;"";231;"html-keyboard-response";"";""
"233";12;"condition1";"";"";"";"";"";"0.0-6.0-0.55";"";"";"0";"";"img2/Mtools/7.jpg";"";123044;"";232;"image-keyboard-response";"";""
"234";12;"condition1";"";"";"";"";"";"0.0-6.0-1.55";"";"";"1";"";"+";"";123355;"";233;"html-keyboard-response";"";""
"235";12;"condition1";"";"";"";"";"";"0.0-6.0-2.55";"";"";"2";"";"img2/Mtools/10.jpg";"";123574;"";234;"image-keyboard-response";"";""
"236";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.55";"d";"305";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";123879;"";235;"html-keyboard-response";"";""
"237";12;"condition1";"";"";"";"";"";"0.0-6.0-0.56";"";"";"0";"";"img2/french/6.jpg";"";124087;"";236;"image-keyboard-response";"";""
"238";12;"condition1";"";"";"";"";"";"0.0-6.0-1.56";"";"";"1";"";"+";"";124398;"";237;"html-keyboard-response";"";""
"239";12;"condition1";"";"";"";"";"";"0.0-6.0-2.56";"";"";"2";"";"img2/Mfrench/6.jpg";"";124615;"";238;"image-keyboard-response";"";""
"240";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.56";"d";"425";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";125040;"";239;"html-keyboard-response";"";""
"241";12;"condition1";"";"";"";"";"";"0.0-6.0-0.57";"";"";"0";"";"img2/tools/11.jpg";"";125254;"";240;"image-keyboard-response";"";""
"242";12;"condition1";"";"";"";"";"";"0.0-6.0-1.57";"";"";"1";"";"+";"";125565;"";241;"html-keyboard-response";"";""
"243";12;"condition1";"";"";"";"";"";"0.0-6.0-2.57";"";"";"2";"";"img2/tools/3.jpg";"";125782;"";242;"image-keyboard-response";"";""
"244";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.57";"d";"321";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";126103;"";243;"html-keyboard-response";"";""
"245";12;"condition1";"";"";"";"";"";"0.0-6.0-0.58";"";"";"0";"";"img2/Mfrench/14.jpg";"";126313;"";244;"image-keyboard-response";"";""
"246";12;"condition1";"";"";"";"";"";"0.0-6.0-1.58";"";"";"1";"";"+";"";126624;"";245;"html-keyboard-response";"";""
"247";12;"condition1";"";"";"";"";"";"0.0-6.0-2.58";"";"";"2";"";"img2/Mfrench/12.jpg";"";126839;"";246;"image-keyboard-response";"";""
"248";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.58";"d";"448";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";127288;"";247;"html-keyboard-response";"";""
"249";12;"condition1";"";"";"";"";"";"0.0-6.0-0.59";"";"";"0";"";"img2/french/4.jpg";"";127493;"";248;"image-keyboard-response";"";""
"250";12;"condition1";"";"";"";"";"";"0.0-6.0-1.59";"";"";"1";"";"+";"";127805;"";249;"html-keyboard-response";"";""
"251";12;"condition1";"";"";"";"";"";"0.0-6.0-2.59";"";"";"2";"";"img2/Mfrench/4.jpg";"";128022;"";250;"image-keyboard-response";"";""
"252";12;"condition1";"S";"R";"";"";"";"0.0-6.0-3.59";"d";"353";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";128376;"";251;"html-keyboard-response";"";""
"253";12;"condition1";"";"";"";"";"";"0.0-6.0-0.60";"";"";"0";"";"img2/tools/4.jpg";"";128584;"";252;"image-keyboard-response";"";""
"254";12;"condition1";"";"";"";"";"";"0.0-6.0-1.60";"";"";"1";"";"+";"";128898;"";253;"html-keyboard-response";"";""
"255";12;"condition1";"";"";"";"";"";"0.0-6.0-2.60";"";"";"2";"";"img2/Mtools/4.jpg";"";129100;"";254;"image-keyboard-response";"";""
"256";12;"condition1";"S";"O";"";"";"";"0.0-6.0-3.60";"d";"444";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";129544;"";255;"html-keyboard-response";"";""
"257";12;"condition1";"";"";"";"";"";"0.0-6.0-0.61";"";"";"0";"";"img2/jap/5.jpg";"";129754;"";256;"image-keyboard-response";"";""
"258";12;"condition1";"";"";"";"";"";"0.0-6.0-1.61";"";"";"1";"";"+";"";130066;"";257;"html-keyboard-response";"";""
"259";12;"condition1";"";"";"";"";"";"0.0-6.0-2.61";"";"";"2";"";"img2/jap/6.jpg";"";130270;"";258;"image-keyboard-response";"";""
"260";12;"condition1";"D";"J";"";"";"";"0.0-6.0-3.61";"d";"297";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";130567;"";259;"html-keyboard-response";"";""
"261";12;"condition1";"";"";"";"";"";"0.0-6.0-0.62";"";"";"0";"";"img2/Mfrench/9.jpg";"";130783;"";260;"image-keyboard-response";"";""
"262";12;"condition1";"";"";"";"";"";"0.0-6.0-1.62";"";"";"1";"";"+";"";131090;"";261;"html-keyboard-response";"";""
"263";12;"condition1";"";"";"";"";"";"0.0-6.0-2.62";"";"";"2";"";"img2/Mfrench/4.jpg";"";131293;"";262;"image-keyboard-response";"";""
"264";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.62";"d";"227";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";131519;"";263;"html-keyboard-response";"";""
"265";12;"condition1";"";"";"";"";"";"0.0-6.0-0.63";"";"";"0";"";"img2/faces/1.jpg";"";131726;"";264;"image-keyboard-response";"";""
"266";12;"condition1";"";"";"";"";"";"0.0-6.0-1.63";"";"";"1";"";"+";"";132035;"";265;"html-keyboard-response";"";""
"267";12;"condition1";"";"";"";"";"";"0.0-6.0-2.63";"";"";"2";"";"img2/Mfaces/1.jpg";"";132254;"";266;"image-keyboard-response";"";""
"268";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.63";"d";"170";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";132424;"";267;"html-keyboard-response";"";""
"269";12;"condition1";"";"";"";"";"";"0.0-6.0-0.64";"";"";"0";"";"img2/jap/8.jpg";"";132629;"";268;"image-keyboard-response";"";""
"270";12;"condition1";"";"";"";"";"";"0.0-6.0-1.64";"";"";"1";"";"+";"";132942;"";269;"html-keyboard-response";"";""
"271";12;"condition1";"";"";"";"";"";"0.0-6.0-2.64";"";"";"2";"";"img2/Mjap/8.jpg";"";133159;"";270;"image-keyboard-response";"";""
"272";12;"condition1";"S";"J";"";"";"";"0.0-6.0-3.64";"d";"272";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";133432;"";271;"html-keyboard-response";"";""
"273";12;"condition1";"";"";"";"";"";"0.0-6.0-0.65";"";"";"0";"";"img2/faces/4.jpg";"";133642;"";272;"image-keyboard-response";"";""
"274";12;"condition1";"";"";"";"";"";"0.0-6.0-1.65";"";"";"1";"";"+";"";133955;"";273;"html-keyboard-response";"";""
"275";12;"condition1";"";"";"";"";"";"0.0-6.0-2.65";"";"";"2";"";"img2/faces/4.jpg";"";134173;"";274;"image-keyboard-response";"";""
"276";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.65";"s";"410";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";134583;"";275;"html-keyboard-response";"";""
"277";12;"condition1";"";"";"";"";"";"0.0-6.0-0.66";"";"";"0";"";"img2/false/14.jpg";"";134795;"";276;"image-keyboard-response";"";""
"278";12;"condition1";"";"";"";"";"";"0.0-6.0-1.66";"";"";"1";"";"+";"";135108;"";277;"html-keyboard-response";"";""
"279";12;"condition1";"";"";"";"";"";"0.0-6.0-2.66";"";"";"2";"";"img2/Mfalse/14.jpg";"";135324;"";278;"image-keyboard-response";"";""
"280";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.66";"d";"100";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";135424;"";279;"html-keyboard-response";"";""
"281";12;"condition1";"";"";"";"";"";"0.0-6.0-0.67";"";"";"0";"";"img2/false/8.jpg";"";135635;"";280;"image-keyboard-response";"";""
"282";12;"condition1";"";"";"";"";"";"0.0-6.0-1.67";"";"";"1";"";"+";"";135947;"";281;"html-keyboard-response";"";""
"283";12;"condition1";"";"";"";"";"";"0.0-6.0-2.67";"";"";"2";"";"img2/Mfalse/8.jpg";"";136166;"";282;"image-keyboard-response";"";""
"284";12;"condition1";"S";"M";"";"";"";"0.0-6.0-3.67";"d";"369";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";136536;"";283;"html-keyboard-response";"";""
"285";12;"condition1";"";"";"";"";"";"0.0-6.0-0.68";"";"";"0";"";"img2/Mtools/2.jpg";"";136753;"";284;"image-keyboard-response";"";""
"286";12;"condition1";"";"";"";"";"";"0.0-6.0-1.68";"";"";"1";"";"+";"";137067;"";285;"html-keyboard-response";"";""
"287";12;"condition1";"";"";"";"";"";"0.0-6.0-2.68";"";"";"2";"";"img2/Mtools/11.jpg";"";137285;"";286;"image-keyboard-response";"";""
"288";12;"condition1";"D";"O";"";"";"";"0.0-6.0-3.68";"d";"178";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";137463;"";287;"html-keyboard-response";"";""
"289";12;"condition1";"";"";"";"";"";"0.0-6.0-0.69";"";"";"0";"";"img2/french/6.jpg";"";137674;"";288;"image-keyboard-response";"";""
"290";12;"condition1";"";"";"";"";"";"0.0-6.0-1.69";"";"";"1";"";"+";"";137984;"";289;"html-keyboard-response";"";""
"291";12;"condition1";"";"";"";"";"";"0.0-6.0-2.69";"";"";"2";"";"img2/french/5.jpg";"";138202;"";290;"image-keyboard-response";"";""
"292";12;"condition1";"D";"R";"";"";"";"0.0-6.0-3.69";"d";"421";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";138623;"";291;"html-keyboard-response";"";""
"293";12;"condition1";"";"";"";"";"";"0.0-6.0-0.70";"";"";"0";"";"img2/faces/5.jpg";"";138841;"";292;"image-keyboard-response";"";""
"294";12;"condition1";"";"";"";"";"";"0.0-6.0-1.70";"";"";"1";"";"+";"";139153;"";293;"html-keyboard-response";"";""
"295";12;"condition1";"";"";"";"";"";"0.0-6.0-2.70";"";"";"2";"";"img2/faces/5.jpg";"";139357;"";294;"image-keyboard-response";"";""
"296";12;"condition1";"S";"H";"";"";"";"0.0-6.0-3.70";"d";"1627";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";140984;"";295;"html-keyboard-response";"";""
"297";12;"condition1";"";"";"";"";"";"0.0-6.0-0.71";"";"";"0";"";"img2/faces/8.jpg";"";141208;"";296;"image-keyboard-response";"";""
"298";12;"condition1";"";"";"";"";"";"0.0-6.0-1.71";"";"";"1";"";"+";"";141520;"";297;"html-keyboard-response";"";""
"299";12;"condition1";"";"";"";"";"";"0.0-6.0-2.71";"";"";"2";"";"img2/faces/5.jpg";"";141738;"";298;"image-keyboard-response";"";""
"300";12;"condition1";"D";"H";"";"";"";"0.0-6.0-3.71";"d";"270";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";142008;"";299;"html-keyboard-response";"";""
"301";12;"condition1";"";"";"";"";"";"0.0-6.0-0.72";"";"";"0";"";"img2/false/2.jpg";"";142221;"";300;"image-keyboard-response";"";""
"302";12;"condition1";"";"";"";"";"";"0.0-6.0-1.72";"";"";"1";"";"+";"";142531;"";301;"html-keyboard-response";"";""
"303";12;"condition1";"";"";"";"";"";"0.0-6.0-2.72";"";"";"2";"";"img2/false/11.jpg";"";142748;"";302;"image-keyboard-response";"";""
"304";12;"condition1";"D";"M";"";"";"";"0.0-6.0-3.72";"d";"235";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";142983;"";303;"html-keyboard-response";"";""
"305";12;"condition1";"";"";"";"";"";"0.0-6.0-0.73";"";"";"0";"";"img2/Mfaces/1.jpg";"";143196;"";304;"image-keyboard-response";"";""
"306";12;"condition1";"";"";"";"";"";"0.0-6.0-1.73";"";"";"1";"";"+";"";143508;"";305;"html-keyboard-response";"";""
"307";12;"condition1";"";"";"";"";"";"0.0-6.0-2.73";"";"";"2";"";"img2/Mfaces/4.jpg";"";143726;"";306;"image-keyboard-response";"";""
